,labels,predictions,predicted_label
519,1,0.3333333333333333,False
520,1,1.0,True
521,1,0.3333333333333333,False
522,1,0.0,False
523,1,0.0,False
524,1,0.3333333333333333,False
525,1,1.0,True
526,1,0.6666666666666666,False
527,1,1.0,True
528,1,0.6666666666666666,False
529,1,0.0,False
530,1,0.0,False
531,1,1.0,True
532,1,0.3333333333333333,False
533,1,0.0,False
534,1,1.0,True
535,1,1.0,True
536,1,0.0,False
537,1,0.6666666666666666,False
538,1,1.0,True
539,1,0.3333333333333333,False
540,1,0.6666666666666666,False
541,1,0.3333333333333333,False
542,1,1.0,True
543,1,1.0,True
544,1,1.0,True
545,1,1.0,True
546,1,1.0,True
547,1,1.0,True
548,1,1.0,True
549,1,0.6666666666666666,False
550,1,0.6666666666666666,False
551,1,1.0,True
552,1,0.0,False
553,1,0.3333333333333333,False
554,1,0.0,False
555,1,1.0,True
556,1,0.6666666666666666,False
557,1,0.3333333333333333,False
558,1,0.3333333333333333,False
559,1,1.0,True
560,1,1.0,True
561,1,1.0,True
562,1,0.0,False
563,1,0.3333333333333333,False
564,1,1.0,True
565,1,0.6666666666666666,False
566,1,0.0,False
567,1,0.6666666666666666,False
568,1,0.0,False
569,1,0.3333333333333333,False
570,1,0.3333333333333333,False
571,1,0.6666666666666666,False
572,1,0.6666666666666666,False
573,1,1.0,True
574,1,0.3333333333333333,False
575,1,0.0,False
576,1,0.6666666666666666,False
577,1,0.3333333333333333,False
578,1,1.0,True
579,1,0.3333333333333333,False
580,1,0.6666666666666666,False
581,1,0.6666666666666666,False
582,1,0.6666666666666666,False
583,1,1.0,True
584,1,1.0,True
585,1,0.6666666666666666,False
586,1,0.0,False
587,1,0.0,False
588,1,0.0,False
589,1,0.0,False
590,1,1.0,True
591,1,1.0,True
592,1,0.0,False
593,1,0.6666666666666666,False
594,1,0.6666666666666666,False
595,1,0.0,False
596,1,0.6666666666666666,False
597,1,0.3333333333333333,False
598,1,0.3333333333333333,False
599,1,0.3333333333333333,False
600,1,0.6666666666666666,False
601,1,0.0,False
602,1,0.3333333333333333,False
603,1,1.0,True
604,1,0.6666666666666666,False
605,1,0.0,False
606,1,0.3333333333333333,False
607,1,1.0,True
608,1,1.0,True
609,1,0.6666666666666666,False
610,1,0.6666666666666666,False
611,1,0.6666666666666666,False
612,1,0.6666666666666666,False
613,1,0.6666666666666666,False
614,1,0.3333333333333333,False
615,1,0.6666666666666666,False
616,1,0.6666666666666666,False
617,1,0.6666666666666666,False
618,1,1.0,True
619,1,0.3333333333333333,False
620,1,0.3333333333333333,False
621,1,1.0,True
622,1,0.6666666666666666,False
623,1,0.6666666666666666,False
624,1,0.3333333333333333,False
625,1,0.6666666666666666,False
626,1,0.3333333333333333,False
627,1,0.0,False
628,1,0.3333333333333333,False
629,1,0.6666666666666666,False
630,1,0.3333333333333333,False
631,1,0.6666666666666666,False
632,1,0.6666666666666666,False
633,1,0.6666666666666666,False
634,1,1.0,True
635,1,1.0,True
636,1,1.0,True
637,1,1.0,True
638,1,0.6666666666666666,False
639,1,0.6666666666666666,False
640,1,0.6666666666666666,False
641,1,1.0,True
642,1,0.6666666666666666,False
643,1,1.0,True
644,1,1.0,True
645,1,1.0,True
646,1,0.3333333333333333,False
647,1,0.3333333333333333,False
648,1,0.6666666666666666,False
649,1,0.6666666666666666,False
650,1,0.6666666666666666,False
651,1,1.0,True
652,1,0.6666666666666666,False
653,1,0.3333333333333333,False
654,1,0.0,False
655,1,1.0,True
656,1,0.3333333333333333,False
657,1,0.6666666666666666,False
658,1,1.0,True
659,1,1.0,True
660,1,1.0,True
661,1,1.0,True
662,1,0.6666666666666666,False
663,1,0.6666666666666666,False
664,1,0.6666666666666666,False
665,1,1.0,True
666,1,0.6666666666666666,False
667,1,0.6666666666666666,False
668,1,1.0,True
669,1,0.6666666666666666,False
670,1,1.0,True
671,1,1.0,True
672,1,1.0,True
673,1,1.0,True
674,1,1.0,True
675,1,1.0,True
676,1,0.6666666666666666,False
677,1,1.0,True
678,1,1.0,True
679,1,0.6666666666666666,False
680,1,1.0,True
681,1,0.6666666666666666,False
682,1,1.0,True
683,1,1.0,True
684,1,0.6666666666666666,False
685,1,0.6666666666666666,False
686,1,1.0,True
687,1,0.6666666666666666,False
688,1,1.0,True
689,1,0.3333333333333333,False
690,1,1.0,True
691,1,1.0,True
692,1,1.0,True
693,1,0.3333333333333333,False
694,1,0.6666666666666666,False
695,1,1.0,True
696,1,0.6666666666666666,False
697,1,0.6666666666666666,False
698,1,0.3333333333333333,False
699,1,0.0,False
700,1,0.6666666666666666,False
701,1,0.6666666666666666,False
702,1,0.3333333333333333,False
703,1,0.3333333333333333,False
704,1,1.0,True
705,1,0.3333333333333333,False
706,1,0.3333333333333333,False
707,1,0.3333333333333333,False
708,1,0.3333333333333333,False
709,1,0.3333333333333333,False
710,1,0.6666666666666666,False
711,1,0.3333333333333333,False
712,1,1.0,True
713,1,0.0,False
714,1,0.0,False
715,1,0.3333333333333333,False
716,1,0.3333333333333333,False
717,1,1.0,True
718,1,1.0,True
719,1,0.6666666666666666,False
720,1,1.0,True
721,1,0.3333333333333333,False
722,1,1.0,True
723,1,0.3333333333333333,False
724,1,1.0,True
725,1,1.0,True
726,1,0.3333333333333333,False
727,1,0.3333333333333333,False
728,1,0.3333333333333333,False
729,1,0.3333333333333333,False
730,1,0.3333333333333333,False
731,1,0.3333333333333333,False
732,1,0.6666666666666666,False
733,1,0.6666666666666666,False
734,1,1.0,True
735,1,0.3333333333333333,False
736,1,1.0,True
737,1,1.0,True
738,1,1.0,True
739,1,1.0,True
740,1,1.0,True
741,1,1.0,True
742,1,1.0,True
743,1,1.0,True
744,1,1.0,True
745,1,1.0,True
746,1,1.0,True
747,1,1.0,True
748,1,1.0,True
749,1,1.0,True
750,1,1.0,True
751,1,1.0,True
752,1,1.0,True
753,1,1.0,True
754,1,0.6666666666666666,False
755,1,1.0,True
756,1,1.0,True
757,1,1.0,True
758,1,1.0,True
759,1,1.0,True
760,1,1.0,True
761,1,1.0,True
762,1,0.6666666666666666,False
763,1,1.0,True
764,1,1.0,True
765,1,1.0,True
766,1,1.0,True
767,1,1.0,True
768,1,1.0,True
769,1,1.0,True
770,1,1.0,True
771,1,1.0,True
772,1,1.0,True
773,1,0.6666666666666666,False
774,1,1.0,True
775,1,0.3333333333333333,False
776,1,1.0,True
777,1,0.3333333333333333,False
778,1,1.0,True
779,1,1.0,True
780,1,0.0,False
781,1,0.3333333333333333,False
782,1,0.6666666666666666,False
783,1,1.0,True
784,1,0.3333333333333333,False
785,1,0.6666666666666666,False
786,1,0.3333333333333333,False
787,1,1.0,True
788,1,0.6666666666666666,False
789,1,1.0,True
790,1,1.0,True
791,1,0.6666666666666666,False
792,1,0.6666666666666666,False
793,1,1.0,True
794,1,1.0,True
795,1,0.6666666666666666,False
796,1,0.3333333333333333,False
797,1,1.0,True
798,1,0.3333333333333333,False
799,1,1.0,True
800,1,1.0,True
801,1,0.6666666666666666,False
802,1,1.0,True
803,1,0.6666666666666666,False
804,1,0.3333333333333333,False
805,1,0.6666666666666666,False
806,1,1.0,True
807,1,1.0,True
808,1,1.0,True
809,1,0.6666666666666666,False
810,1,0.6666666666666666,False
811,1,1.0,True
812,1,1.0,True
813,1,1.0,True
814,1,0.6666666666666666,False
815,1,0.6666666666666666,False
816,1,0.6666666666666666,False
817,1,1.0,True
818,1,0.3333333333333333,False
819,1,1.0,True
820,1,0.6666666666666666,False
821,1,0.3333333333333333,False
822,1,1.0,True
823,1,1.0,True
824,1,1.0,True
825,1,0.3333333333333333,False
826,1,0.6666666666666666,False
827,1,1.0,True
828,1,1.0,True
829,1,0.6666666666666666,False
830,1,0.3333333333333333,False
831,1,1.0,True
832,1,0.3333333333333333,False
833,1,0.6666666666666666,False
834,1,1.0,True
835,1,0.6666666666666666,False
836,1,0.6666666666666666,False
837,1,0.6666666666666666,False
838,1,1.0,True
839,1,0.6666666666666666,False
840,1,0.6666666666666666,False
841,1,1.0,True
842,1,0.6666666666666666,False
843,1,1.0,True
844,1,1.0,True
845,1,1.0,True
846,1,0.6666666666666666,False
847,1,0.6666666666666666,False
848,1,0.0,False
849,1,0.3333333333333333,False
850,1,0.6666666666666666,False
851,1,1.0,True
852,1,1.0,True
853,1,1.0,True
854,1,1.0,True
855,1,0.6666666666666666,False
856,1,1.0,True
857,1,1.0,True
858,1,0.0,False
859,1,0.0,False
860,1,0.3333333333333333,False
861,1,0.6666666666666666,False
862,1,0.0,False
863,1,0.6666666666666666,False
864,1,1.0,True
865,1,1.0,True
866,1,1.0,True
867,1,1.0,True
868,1,1.0,True
869,1,1.0,True
870,1,1.0,True
871,1,1.0,True
872,1,1.0,True
873,1,0.0,False
874,1,1.0,True
875,1,1.0,True
876,1,0.3333333333333333,False
877,1,1.0,True
878,1,1.0,True
879,1,1.0,True
880,1,0.6666666666666666,False
881,1,1.0,True
882,1,0.0,False
883,1,0.6666666666666666,False
884,1,1.0,True
885,1,1.0,True
886,1,1.0,True
887,1,1.0,True
888,1,0.0,False
889,1,0.6666666666666666,False
890,1,0.6666666666666666,False
891,1,0.6666666666666666,False
892,1,0.3333333333333333,False
893,1,0.3333333333333333,False
894,1,0.6666666666666666,False
895,1,0.6666666666666666,False
896,1,0.0,False
897,1,1.0,True
898,1,0.6666666666666666,False
899,1,1.0,True
900,1,0.3333333333333333,False
901,1,0.3333333333333333,False
902,1,1.0,True
903,1,1.0,True
904,1,1.0,True
905,1,1.0,True
906,1,0.3333333333333333,False
907,1,0.6666666666666666,False
908,1,1.0,True
909,1,0.3333333333333333,False
910,1,1.0,True
911,1,0.6666666666666666,False
912,1,1.0,True
913,1,1.0,True
914,1,0.3333333333333333,False
915,1,1.0,True
916,1,0.6666666666666666,False
917,1,1.0,True
918,1,0.6666666666666666,False
919,1,1.0,True
920,1,1.0,True
921,1,1.0,True
922,1,1.0,True
923,1,1.0,True
924,1,1.0,True
925,1,0.0,False
926,1,0.3333333333333333,False
927,1,0.3333333333333333,False
928,1,0.0,False
929,1,0.6666666666666666,False
930,1,0.6666666666666666,False
931,1,0.3333333333333333,False
932,1,0.6666666666666666,False
933,1,1.0,True
934,1,0.0,False
935,1,1.0,True
936,1,1.0,True
937,1,1.0,True
938,1,1.0,True
939,1,0.6666666666666666,False
940,1,1.0,True
941,1,1.0,True
942,1,1.0,True
943,1,1.0,True
944,1,0.3333333333333333,False
945,1,1.0,True
946,1,0.6666666666666666,False
947,1,1.0,True
948,1,0.0,False
949,1,1.0,True
950,1,0.6666666666666666,False
951,1,0.3333333333333333,False
952,1,0.3333333333333333,False
953,1,0.3333333333333333,False
954,1,0.3333333333333333,False
955,1,0.6666666666666666,False
956,1,1.0,True
957,1,1.0,True
958,1,1.0,True
959,1,0.6666666666666666,False
960,1,1.0,True
961,1,0.6666666666666666,False
962,1,0.3333333333333333,False
963,1,0.3333333333333333,False
964,1,1.0,True
965,1,1.0,True
966,1,1.0,True
967,1,1.0,True
968,1,0.6666666666666666,False
969,1,1.0,True
970,1,0.3333333333333333,False
971,1,0.0,False
972,1,0.0,False
973,1,0.6666666666666666,False
974,1,1.0,True
975,1,1.0,True
976,1,1.0,True
977,1,0.6666666666666666,False
978,1,0.3333333333333333,False
979,1,1.0,True
980,1,0.6666666666666666,False
981,1,0.3333333333333333,False
982,1,0.6666666666666666,False
983,1,0.3333333333333333,False
984,1,1.0,True
985,1,1.0,True
986,1,0.3333333333333333,False
987,1,0.6666666666666666,False
988,1,1.0,True
989,1,0.6666666666666666,False
990,1,1.0,True
991,1,1.0,True
992,1,1.0,True
993,1,1.0,True
994,1,0.0,False
995,1,0.3333333333333333,False
996,1,0.6666666666666666,False
997,1,0.3333333333333333,False
998,1,0.6666666666666666,False
999,1,1.0,True
1000,1,0.3333333333333333,False
1001,1,0.6666666666666666,False
1002,1,1.0,True
1003,1,0.6666666666666666,False
1004,1,0.0,False
1005,1,0.6666666666666666,False
1006,1,0.6666666666666666,False
1007,1,0.3333333333333333,False
1008,1,0.3333333333333333,False
1009,1,1.0,True
1010,1,0.3333333333333333,False
1011,1,0.6666666666666666,False
1012,1,1.0,True
1013,1,1.0,True
1014,1,0.3333333333333333,False
1015,1,0.6666666666666666,False
1016,1,0.3333333333333333,False
1017,1,1.0,True
1018,1,0.0,False
1019,1,1.0,True
1020,1,1.0,True
1021,1,1.0,True
1022,1,1.0,True
1023,1,1.0,True
1024,1,1.0,True
1025,1,0.0,False
1026,1,1.0,True
1027,1,1.0,True
1028,1,1.0,True
1029,1,1.0,True
1030,1,0.0,False
1031,1,1.0,True
1032,1,0.6666666666666666,False
1033,1,1.0,True
1034,1,1.0,True
1035,1,1.0,True
1036,1,1.0,True
1037,1,1.0,True
1038,1,0.6666666666666666,False
1039,1,1.0,True
1040,1,1.0,True
1041,1,1.0,True
1042,1,0.0,False
1043,1,1.0,True
1044,1,0.6666666666666666,False
1045,1,1.0,True
1046,1,1.0,True
1047,1,1.0,True
1048,1,1.0,True
1049,1,0.3333333333333333,False
1050,1,1.0,True
1051,1,1.0,True
1052,1,1.0,True
1053,1,1.0,True
1054,1,1.0,True
1055,1,1.0,True
1056,1,0.0,False
1057,1,0.0,False
1058,1,1.0,True
1059,1,1.0,True
1060,0,0.0,False
1061,0,0.3333333333333333,False
1062,0,0.6666666666666666,False
1063,0,1.0,True
1064,0,1.0,True
1065,0,0.0,False
1066,0,0.3333333333333333,False
1067,0,0.3333333333333333,False
1068,0,0.3333333333333333,False
1069,0,0.3333333333333333,False
1070,0,0.0,False
1071,0,0.3333333333333333,False
1072,0,0.6666666666666666,False
1073,0,0.0,False
1074,0,0.6666666666666666,False
1075,0,0.0,False
1076,0,0.0,False
1077,0,0.3333333333333333,False
1078,0,0.6666666666666666,False
1079,0,0.3333333333333333,False
1080,0,0.6666666666666666,False
1081,0,0.3333333333333333,False
1082,0,0.0,False
1083,0,0.6666666666666666,False
1084,0,1.0,True
1085,0,0.3333333333333333,False
1086,0,0.3333333333333333,False
1087,0,0.3333333333333333,False
1088,0,0.0,False
1089,0,0.0,False
1090,0,0.3333333333333333,False
1091,0,1.0,True
1092,0,0.6666666666666666,False
1093,0,0.0,False
1094,0,0.3333333333333333,False
1095,0,0.0,False
1096,0,0.3333333333333333,False
1097,0,0.3333333333333333,False
1098,0,0.6666666666666666,False
1099,0,0.6666666666666666,False
1100,0,0.3333333333333333,False
1101,0,0.0,False
1102,0,0.6666666666666666,False
1103,0,0.0,False
1104,0,0.3333333333333333,False
1105,0,0.0,False
1106,0,1.0,True
1107,0,0.3333333333333333,False
1108,0,0.0,False
1109,0,0.6666666666666666,False
1110,0,0.3333333333333333,False
1111,0,0.3333333333333333,False
1112,0,0.0,False
1113,0,0.6666666666666666,False
1114,0,0.3333333333333333,False
1115,0,0.6666666666666666,False
1116,0,0.3333333333333333,False
1117,0,0.3333333333333333,False
1118,0,0.3333333333333333,False
1119,0,0.6666666666666666,False
